area_sqm,rooms,bathrooms,floor,property_age,latitude,longitude,district,price
108.5,2,1,4,7,30.004106,31.46876,New Cairo,1677000
288.4,7,5,16,1,30.055087,31.234421,Downtown,11653000
204.9,4,3,8,9,30.060623,31.202928,Mohandeseen,4622000
328.9,8,5,9,30,30.051445,31.217518,Mohandeseen,3890000
316.0,8,5,8,16,29.973962,31.257713,Maadi,7035000
75.1,2,1,15,10,30.019634,31.452752,New Cairo,1142000
177.6,5,4,3,9,29.963986,31.269638,Maadi,3119000
327.2,8,5,12,9,30.050772,31.200356,Mohandeseen,7374000
159.3,5,4,16,17,30.067902,31.32491,Nasr City,2061000
191.3,4,4,18,14,30.105144,31.345472,Heliopolis,4162000
295.1,6,5,13,13,30.106643,31.344206,Heliopolis,5959000
317.9,8,5,16,3,29.983112,30.947473,Sheikh Zayed,9038000
122.9,2,2,12,26,30.067743,31.334323,Nasr City,1299000
131.6,4,4,7,30,30.090107,31.348591,Heliopolis,1626000
111.2,2,2,1,3,29.987162,30.993411,Sheikh Zayed,1685000
386.0,8,5,17,28,30.101087,31.332602,Heliopolis,6910000
300.5,7,5,9,15,30.090522,31.338202,Heliopolis,5400000
326.4,8,5,12,8,30.044455,31.243069,Downtown,13152000
129.5,3,2,4,21,30.073011,31.217897,Zamalek,4001000
172.9,3,3,10,7,30.052072,31.216741,Mohandeseen,4772000
63.3,1,1,1,1,30.05155,31.211865,Mohandeseen,1280000
151.0,3,3,4,37,29.964938,31.261965,Maadi,1509000
151.5,4,3,1,37,29.961651,31.267892,Maadi,1549000
332.0,8,5,15,20,30.05388,31.236737,Downtown,10019000
66.6,3,2,2,25,29.958278,31.260521,Maadi,728000
243.6,6,5,14,0,29.951931,31.25299,Maadi,7762000
124.9,3,3,6,13,30.077267,31.213183,Zamalek,3976000
105.9,2,2,9,3,30.066757,31.211557,Zamalek,4957000
127.9,2,1,15,9,30.053135,31.232934,Downtown,3146000
322.0,8,5,19,9,30.065109,31.217606,Mohandeseen,9920000
143.1,4,4,12,29,30.09822,31.330007,Heliopolis,1912000
275.0,7,5,19,14,30.048841,31.242573,Downtown,8338000
314.2,7,5,1,0,30.074277,31.342068,Nasr City,5293000
389.4,8,5,11,12,30.069492,31.213777,Mohandeseen,10511000
341.2,8,5,3,19,30.080471,31.338681,Heliopolis,6143000
337.8,8,5,11,13,30.063738,31.220841,Zamalek,13357000
84.3,2,1,2,2,30.053777,31.338111,Nasr City,876000
181.1,5,4,7,17,30.052279,31.213138,Mohandeseen,2891000
318.0,7,5,16,2,30.087739,31.33458,Heliopolis,6626000
178.8,5,4,5,9,29.96534,31.26909,Maadi,2985000
218.2,6,5,19,7,30.06339,31.225132,Zamalek,12627000
345.8,8,5,10,16,30.064003,31.213475,Mohandeseen,9737000
228.8,6,5,10,6,30.062642,31.212532,Zamalek,9276000
70.3,2,2,9,40,30.026289,31.431938,New Cairo,566000
398.5,8,5,6,6,30.04916,31.245047,Downtown,13443000
216.0,6,5,17,0,30.003857,31.44961,New Cairo,6348000
83.7,1,1,1,19,29.966951,31.264047,Maadi,1001000
254.9,7,5,14,15,30.04916,31.247294,Downtown,8511000
238.3,5,5,19,14,30.075733,31.342036,Nasr City,3420000
395.4,8,5,14,11,29.996183,30.961419,Sheikh Zayed,7794000
178.9,5,4,4,4,30.070196,31.213509,Zamalek,7886000
131.0,4,3,9,21,30.051952,31.200805,Mohandeseen,2203000
204.6,6,5,12,25,30.05832,31.235957,Downtown,5632000
154.4,5,5,7,1,30.02704,31.454081,New Cairo,2657000
382.6,8,5,17,5,29.965004,31.262671,Maadi,12083000
339.2,8,5,14,3,29.994671,30.983835,Sheikh Zayed,9592000
69.4,1,1,2,20,29.966137,31.260652,Maadi,881000
324.5,8,5,15,3,29.981954,30.982418,Sheikh Zayed,9096000
296.6,8,5,19,15,29.982523,30.934506,Sheikh Zayed,7058000
229.4,7,5,8,15,30.067708,31.213569,Mohandeseen,5315000
208.9,6,5,19,0,30.077559,31.211597,Zamalek,13977000
335.3,8,5,4,27,30.005914,30.929863,Sheikh Zayed,4236000
111.8,2,2,12,1,30.05481,31.206133,Mohandeseen,3025000
327.0,8,5,6,10,30.076953,31.327618,Nasr City,5438000
111.1,3,3,4,17,30.075425,31.22585,Zamalek,3751000
179.6,4,4,3,61,30.089865,31.356293,Heliopolis,1912000
381.1,8,5,3,22,30.012147,31.495098,New Cairo,5990000
300.2,8,5,6,38,30.004751,30.987511,Sheikh Zayed,2990000
123.4,3,2,7,3,30.046807,31.241938,Downtown,3979000
336.9,8,5,3,5,30.050171,31.216672,Mohandeseen,8825000
96.2,2,1,13,61,30.044851,31.242916,Downtown,1383000
206.1,4,3,12,11,30.040581,31.23081,Downtown,6732000
198.4,5,5,16,0,30.096344,31.332484,Heliopolis,5397000
389.5,8,5,14,5,29.994786,30.970663,Sheikh Zayed,9320000
90.0,3,2,7,0,30.105759,31.357583,Heliopolis,1360000
118.1,3,3,18,7,30.076075,31.227727,Zamalek,5707000
178.6,4,3,8,77,30.063364,31.212877,Zamalek,3749000
117.6,3,3,15,6,30.047431,31.233901,Downtown,3795000
400.0,8,5,7,28,30.009791,30.985309,Sheikh Zayed,5155000
166.1,5,5,14,32,30.009801,30.926934,Sheikh Zayed,1960000
86.4,3,3,15,8,30.077626,31.221211,Zamalek,4073000
64.6,1,1,5,7,30.081198,31.355057,Heliopolis,948000
180.9,4,3,19,14,30.059561,31.347087,Nasr City,2266000
211.4,5,4,7,6,29.950449,31.251651,Maadi,5069000
361.0,8,5,17,14,30.058683,31.245143,Downtown,10754000
81.4,2,1,18,3,30.043079,31.248196,Downtown,2349000
130.9,3,2,3,6,30.024791,31.445214,New Cairo,2253000
209.7,5,4,1,15,30.017642,31.422941,New Cairo,2392000
171.9,4,3,16,28,29.990064,30.962035,Sheikh Zayed,2649000
263.9,7,5,3,5,30.003793,31.476081,New Cairo,4588000
210.5,5,5,6,7,30.069168,31.226973,Zamalek,9160000
219.2,6,5,2,6,30.063596,31.205261,Mohandeseen,3829000
380.1,8,5,15,6,30.090059,31.359566,Heliopolis,8456000
115.9,2,1,13,3,30.083355,31.349208,Heliopolis,2344000
260.9,6,5,11,78,30.056383,31.241114,Downtown,4452000
283.7,7,5,1,7,29.979728,31.254678,Maadi,5580000
159.5,4,3,16,3,30.069284,31.211577,Mohandeseen,4311000
192.9,6,5,12,17,30.096078,31.356557,Heliopolis,3344000
365.4,8,5,13,32,30.093931,31.345484,Heliopolis,4406000
343.3,8,5,17,5,30.055764,31.346683,Nasr City,5221000
122.7,3,2,14,18,30.019162,31.453223,New Cairo,1961000
151.1,4,3,10,45,30.07433,31.219851,Zamalek,3030000
134.3,3,2,12,9,30.005083,30.974246,Sheikh Zayed,2942000
235.6,6,5,9,23,30.009906,31.453563,New Cairo,3324000
128.9,4,4,2,10,29.97627,31.253257,Maadi,1954000
87.6,3,3,15,21,30.048103,31.24745,Downtown,1945000
164.5,4,3,7,5,30.040973,31.243513,Downtown,4783000
186.3,5,5,7,27,30.104206,31.348744,Heliopolis,2196000
129.2,4,3,12,0,30.060818,31.211473,Mohandeseen,3106000
287.3,7,5,17,7,30.00423,30.997318,Sheikh Zayed,7910000
164.5,4,3,16,1,30.10871,31.353792,Heliopolis,4285000
268.6,6,5,2,4,30.007466,30.988201,Sheikh Zayed,5443000
241.9,6,5,9,16,30.070829,31.210369,Zamalek,11957000
237.9,5,4,14,8,30.090122,31.349678,Heliopolis,5171000
207.5,5,5,19,1,29.979742,31.257324,Maadi,5966000
227.2,6,5,15,2,30.054225,31.35308,Nasr City,4118000
254.0,7,5,5,57,29.995227,30.964181,Sheikh Zayed,3334000
127.8,2,2,5,30,30.059442,31.210284,Mohandeseen,1641000
284.1,8,5,4,48,30.029069,31.462564,New Cairo,3249000
257.2,6,5,12,20,30.050763,31.231747,Downtown,6632000
302.9,7,5,11,11,29.98676,30.997943,Sheikh Zayed,6750000
198.2,5,5,5,24,30.10821,31.334218,Heliopolis,2761000
270.2,6,5,16,16,30.06196,31.212545,Zamalek,10355000
141.3,4,4,12,8,30.057255,31.200339,Mohandeseen,2545000
337.6,8,5,4,3,30.014466,31.448487,New Cairo,7017000
274.3,7,5,2,10,30.074312,31.337108,Nasr City,3388000
376.4,8,5,16,32,29.969967,31.26942,Maadi,7324000
257.0,7,5,13,5,30.05431,31.211874,Mohandeseen,7637000
314.8,7,5,19,29,30.095121,31.350504,Heliopolis,5008000
353.2,8,5,13,1,30.053804,31.244639,Downtown,14423000
167.5,5,5,8,11,30.055007,31.202286,Mohandeseen,3612000
323.2,8,5,10,17,30.050684,31.216377,Mohandeseen,7831000
380.1,8,5,7,1,30.058933,31.248411,Downtown,11646000
252.0,5,4,1,33,30.043763,31.236624,Downtown,4386000
203.9,4,4,4,3,30.099553,31.330878,Heliopolis,3102000
213.9,5,4,14,4,30.070878,31.224791,Zamalek,8407000
143.7,4,3,13,16,30.061778,31.211526,Mohandeseen,3583000
241.9,6,5,14,4,30.054584,31.204997,Mohandeseen,9003000
250.8,6,5,3,43,30.075467,31.226778,Zamalek,6283000
181.1,4,4,15,45,29.978757,31.271745,Maadi,2978000
162.2,4,4,4,22,30.056649,31.211827,Mohandeseen,2646000
173.1,4,3,12,7,30.095096,31.353062,Heliopolis,4163000
353.3,8,5,1,32,30.065112,31.214578,Mohandeseen,4550000
74.4,2,2,12,3,30.07086,31.349644,Nasr City,955000
233.7,6,5,12,2,30.056321,31.217772,Mohandeseen,5733000
350.6,8,5,11,3,30.096406,31.359915,Heliopolis,8411000
292.2,7,5,13,3,30.078415,31.218836,Zamalek,15535000
134.6,3,3,1,3,30.051351,31.203429,Mohandeseen,2746000
70.9,2,2,11,15,30.027151,31.469798,New Cairo,1047000
342.9,8,5,18,1,30.106436,31.339126,Heliopolis,9939000
371.6,8,5,3,19,29.970488,31.277102,Maadi,8297000
190.5,5,5,9,8,30.06604,31.320808,Nasr City,2868000
294.4,6,5,1,16,30.072979,31.338153,Nasr City,2886000
323.8,7,5,3,9,30.022316,31.414004,New Cairo,4802000
64.4,1,1,5,4,30.042,31.243838,Downtown,1722000
296.6,7,5,1,7,29.995092,30.926185,Sheikh Zayed,4702000
237.8,5,4,18,1,30.067859,31.223399,Zamalek,14894000
354.9,8,5,18,12,30.053775,31.337889,Nasr City,7622000
277.4,7,5,15,41,30.069113,31.217132,Mohandeseen,5207000
69.1,2,2,13,3,30.06121,31.217324,Mohandeseen,2009000
211.6,4,4,3,9,30.057849,31.356864,Nasr City,2042000
288.0,8,5,9,13,30.067071,31.321427,Nasr City,5517000
135.9,4,3,3,3,30.101354,31.352271,Heliopolis,2666000
394.9,8,5,19,22,30.042207,31.23055,Downtown,10523000
328.6,7,5,17,38,29.952442,31.270653,Maadi,4404000
301.4,8,5,5,18,30.057016,31.249088,Downtown,7885000
206.3,5,5,13,8,30.060584,31.208987,Mohandeseen,4327000
102.7,3,3,13,7,30.077383,31.217739,Zamalek,4971000
383.5,8,5,16,21,30.096878,31.346788,Heliopolis,7589000
119.8,4,3,9,3,30.041755,31.233115,Downtown,4053000
392.9,8,5,11,4,29.957456,31.261361,Maadi,11732000
251.4,6,5,8,15,30.065655,31.337363,Nasr City,3234000
269.2,8,5,3,11,29.983592,30.994739,Sheikh Zayed,4129000
351.7,8,5,14,11,30.025821,31.409761,New Cairo,6870000
277.3,7,5,7,9,30.009093,30.935727,Sheikh Zayed,4517000
178.6,5,5,3,11,30.066603,31.335561,Nasr City,2130000
221.0,6,5,7,3,30.07424,31.330433,Nasr City,3846000
183.2,4,4,6,13,30.046339,31.242212,Downtown,4571000
121.5,4,4,4,16,30.066645,31.211476,Mohandeseen,2232000
378.4,8,5,14,14,30.064677,31.211598,Zamalek,20138000
325.5,8,5,4,6,30.059275,31.248723,Downtown,9507000
187.6,4,4,14,20,30.063923,31.217814,Mohandeseen,4150000
364.1,8,5,4,34,30.006556,31.46255,New Cairo,3621000
342.8,8,5,9,7,30.063077,31.201522,Mohandeseen,10173000
174.0,4,4,16,3,30.096122,31.338369,Heliopolis,4181000
345.0,8,5,14,21,30.017583,31.478274,New Cairo,5728000
66.8,2,1,9,4,30.060071,31.345555,Nasr City,926000
259.3,7,5,2,27,29.980994,30.94147,Sheikh Zayed,2898000
174.6,3,2,10,19,30.105014,31.341851,Heliopolis,2655000
391.2,8,5,1,1,30.10009,31.334134,Heliopolis,7146000
195.4,5,4,4,2,30.051648,31.216862,Mohandeseen,4801000
150.0,4,4,14,22,30.054427,31.338942,Nasr City,1560000
73.8,2,1,19,19,30.004899,30.936041,Sheikh Zayed,1291000
300.5,8,5,16,13,30.05805,31.246583,Downtown,12181000
340.8,8,5,18,37,30.04855,31.237301,Downtown,6276000
327.1,8,5,3,2,30.105344,31.335873,Heliopolis,7395000
350.8,8,5,7,1,30.050998,31.211117,Mohandeseen,10333000
295.3,8,5,15,7,30.064485,31.334227,Nasr City,6118000
211.4,4,3,2,2,30.061532,31.22328,Zamalek,7103000
157.1,4,4,6,13,30.074494,31.218906,Zamalek,5487000
342.0,8,5,3,8,30.010767,31.45662,New Cairo,5304000
227.6,6,5,6,33,30.064625,31.213793,Zamalek,5407000
117.6,4,4,12,5,30.024844,31.463853,New Cairo,2225000
184.5,5,4,5,0,30.065521,31.212274,Mohandeseen,4676000
360.0,8,5,13,3,30.072121,31.214232,Zamalek,17882000
92.1,2,1,10,3,30.046609,31.240764,Downtown,2664000
124.8,3,2,13,24,29.992228,30.922116,Sheikh Zayed,1858000
204.9,6,5,19,13,30.006582,30.949179,Sheikh Zayed,3727000
222.8,5,4,15,19,30.059303,31.20173,Mohandeseen,5148000
158.1,5,5,18,71,30.104491,31.351239,Heliopolis,1936000
301.3,8,5,6,1,30.073117,31.228225,Zamalek,16398000
129.8,3,2,4,11,30.007599,30.999344,Sheikh Zayed,2203000
76.5,2,2,1,16,30.069309,31.329749,Nasr City,619000
142.4,3,3,13,21,30.078776,31.218547,Zamalek,4427000
364.9,8,5,13,11,30.044388,31.245961,Downtown,14774000
375.8,8,5,4,3,30.078631,31.349527,Nasr City,5844000
358.6,8,5,1,1,30.094468,31.331488,Heliopolis,8108000
315.4,8,5,1,3,30.016527,31.411074,New Cairo,5324000
85.8,1,1,2,14,30.101251,31.349812,Heliopolis,1047000
204.6,4,4,1,12,30.073134,31.219247,Zamalek,6436000
332.4,8,5,8,22,30.100576,31.350429,Heliopolis,5813000
395.7,8,5,18,12,30.069947,31.219609,Mohandeseen,8405000
400.0,8,5,4,39,30.059805,31.21684,Mohandeseen,6893000
170.1,4,4,19,32,30.083255,31.342851,Heliopolis,2396000
126.1,4,3,4,15,29.984967,30.952393,Sheikh Zayed,1851000
216.6,5,5,18,8,30.060812,31.211546,Mohandeseen,7150000
108.7,2,2,1,22,29.987201,30.978328,Sheikh Zayed,1362000
74.3,3,2,1,7,29.959033,31.253289,Maadi,918000
357.0,8,5,2,14,30.093867,31.35807,Heliopolis,6329000
292.9,7,5,9,36,30.024393,31.430511,New Cairo,3550000
61.1,1,1,11,21,30.002843,30.983118,Sheikh Zayed,792000
114.5,2,1,3,11,29.973531,31.258077,Maadi,1538000
236.9,7,5,9,10,30.100926,31.332185,Heliopolis,5630000
69.7,1,1,1,44,30.062184,31.21923,Zamalek,1234000
66.7,2,1,10,20,30.012052,31.407091,New Cairo,1096000
359.5,8,5,9,4,30.055109,31.241491,Downtown,12779000
326.7,8,5,10,10,30.067263,31.215142,Zamalek,14153000
315.2,8,5,14,18,30.078356,31.223335,Zamalek,15832000
344.5,8,5,17,9,30.004776,30.945047,Sheikh Zayed,8152000
387.3,8,5,4,9,29.976646,31.270834,Maadi,9294000
81.8,1,1,14,14,30.052316,31.241015,Downtown,1889000
88.4,3,2,1,18,30.027326,31.434697,New Cairo,1008000
71.3,3,2,16,17,30.055057,31.20784,Mohandeseen,1412000
305.3,7,5,16,6,30.069186,31.215972,Mohandeseen,7626000
294.9,7,5,2,31,29.953954,31.253667,Maadi,3606000
270.5,7,5,11,8,29.983359,30.931284,Sheikh Zayed,5517000
177.1,5,4,17,19,30.07422,31.217639,Zamalek,6594000
82.1,1,1,2,15,30.057234,31.232642,Downtown,1664000
250.7,6,5,4,19,30.088972,31.343571,Heliopolis,4183000
294.2,8,5,17,10,30.108243,31.356756,Heliopolis,8028000
265.4,6,5,3,19,30.06547,31.202996,Mohandeseen,4899000
249.2,6,5,7,4,30.068014,31.212775,Zamalek,10747000
68.2,2,1,19,63,29.997643,30.940523,Sheikh Zayed,692000
122.0,4,3,7,0,30.001421,31.490724,New Cairo,2262000
241.9,6,5,10,2,30.05029,31.322933,Nasr City,4572000
361.0,8,5,1,2,30.002503,30.936356,Sheikh Zayed,6474000
115.6,3,3,14,13,30.064586,31.349551,Nasr City,1741000
195.2,5,4,9,2,30.009455,30.94958,Sheikh Zayed,4020000
104.4,3,2,7,3,29.987388,30.994641,Sheikh Zayed,2446000
70.0,1,1,6,5,30.000806,31.444431,New Cairo,1065000
362.6,8,5,6,11,30.058882,31.33151,Nasr City,4754000
352.9,8,5,13,0,30.046538,31.247767,Downtown,14329000
391.0,8,5,9,18,30.054844,31.243761,Downtown,10476000
260.4,6,5,18,11,29.987126,30.97433,Sheikh Zayed,6740000
118.8,2,2,1,3,30.068917,31.201683,Mohandeseen,2301000
224.7,6,5,13,23,30.097215,31.337959,Heliopolis,3255000
150.0,3,2,2,13,30.057743,31.200687,Mohandeseen,3082000
298.2,8,5,5,27,30.005329,31.415917,New Cairo,4198000
385.2,8,5,7,5,30.054884,31.24064,Downtown,13780000
85.1,2,1,10,1,29.968935,31.26705,Maadi,1875000
61.5,1,1,2,0,30.029236,31.422207,New Cairo,962000
87.6,3,2,1,14,30.073473,31.215833,Zamalek,1879000
395.7,8,5,13,51,30.049791,31.243928,Downtown,7013000
254.2,5,5,18,16,30.073051,31.213269,Zamalek,9492000
131.5,4,3,4,20,30.070961,31.217637,Zamalek,3448000
191.7,4,4,2,2,30.06124,31.203153,Mohandeseen,4700000
252.8,7,5,6,6,29.977018,31.251535,Maadi,5050000
319.0,8,5,10,6,30.05641,31.237522,Downtown,13750000
85.2,2,2,12,0,30.065355,31.221438,Zamalek,2836000
271.0,8,5,6,8,30.078067,31.217255,Zamalek,11064000
356.1,8,5,10,25,30.077379,31.220833,Zamalek,11507000
359.1,8,5,3,28,30.072909,31.210895,Zamalek,9620000
285.7,7,5,10,0,29.984756,30.951837,Sheikh Zayed,6882000
80.8,2,1,13,6,30.055942,31.204681,Mohandeseen,1966000
368.1,8,5,4,12,30.066104,31.348717,Nasr City,5658000
210.1,6,5,17,35,30.061139,31.214114,Zamalek,4042000
110.5,3,3,13,7,30.056947,31.20889,Mohandeseen,2338000
222.8,5,4,9,2,30.06071,31.219327,Mohandeseen,5610000
161.2,4,4,19,0,29.99298,30.982232,Sheikh Zayed,3729000
